absolute_error,squared_error,sqrt(squared_error),Accuracy,Store,Department
0.021943,0.001084,0.032918,90.566022,41,74
0.01568,0.000573,0.023947,88.339945,41,79
0.00995,0.000172,0.013125,95.906063,41,80
0.010918,0.000234,0.015311,94.761834,41,81
0.034061,0.003786,0.061527,96.645395,41,82
0.012128,0.000244,0.015606,92.368256,41,83
0.02157,0.000774,0.027813,95.427938,41,85
0.030124,0.00153,0.039109,95.996273,41,87
0.011358,0.00023,0.015153,96.501444,41,90
0.012334,0.000236,0.015367,87.804858,41,91
0.019099,0.000631,0.025111,96.11909,41,92
0.018956,0.000641,0.025318,93.714717,41,93
0.020661,0.00114,0.033767,91.192812,41,94
0.011756,0.0002,0.014138,97.738917,41,95
0.012831,0.000317,0.017818,95.883801,41,96
0.011203,0.00018,0.013431,97.628848,41,97
0.015392,0.000391,0.019765,93.088155,41,98
0.031425,0.002043,0.045201,22.470988,41,99
0.023352,0.001375,0.037084,91.623941,42,1
0.011262,0.00021,0.014506,92.33335,42,2
0.008975,0.000164,0.012805,91.3715,42,3
0.011175,0.00018,0.01342,93.962285,42,4
0.01219,0.000323,0.017977,94.745784,42,5
0.046125,0.008084,0.08991,99.984251,42,6
0.027545,0.002572,0.050718,77.575366,42,7
0.008887,0.000136,0.011681,95.473662,42,8
0.00339,0.000018,0.004246,91.703566,42,9
0.003291,0.000016,0.003956,87.582191,42,10
0.010451,0.000196,0.013995,86.171771,42,11
0.001583,0.000003,0.001869,84.525115,42,12
0.010604,0.000205,0.014323,93.453759,42,13
0.015423,0.000683,0.026132,90.515193,42,14
0.007431,0.00009,0.009462,94.811448,42,16
0.006006,0.000061,0.00779,91.135207,42,17
0.018923,0.00067,0.025881,89.16542,42,18
0.003916,0.000036,0.006006,87.903523,42,20
0.008641,0.000107,0.010337,82.022138,42,21
0.005808,0.000061,0.00784,85.04273,42,22
0.001853,0.000007,0.002621,86.806945,42,23
0.039942,0.006378,0.07986,99.987466,42,24
0.002077,0.000008,0.00279,93.54611,42,25
0.031627,0.004099,0.064022,99.992035,42,26
0.000888,0.000002,0.001236,95.169072,42,27
0.001262,0.000003,0.001642,90.323522,42,28
0.021647,0.00149,0.038605,99.996622,42,30
0.005423,0.000079,0.008866,80.90301,42,31
0.002005,0.000007,0.002601,88.041713,42,32
0.0345,0.004079,0.063864,99.989462,42,33
0.02897,0.001394,0.037332,93.782872,42,38
0.01418,0.000282,0.016792,94.841386,42,40
0.001937,0.000006,0.002438,83.421004,42,42
0.000273,0,0.000341,59.947513,42,44
0.011435,0.000241,0.015522,93.414281,42,46
0.000754,0.000001,0.000957,75.854516,42,49
0.00111,0.000002,0.001571,81.165845,42,52
0.044495,0.007551,0.086899,99.988716,42,55
0.01297,0.000385,0.019621,80.6258,42,56
0.003108,0.000025,0.005047,51.906957,42,59
0.003589,0.000021,0.004553,89.707615,42,60
0.011615,0.000316,0.01777,94.461523,42,67
0.006212,0.000083,0.009122,75.21348,42,72
0.006183,0.00007,0.008354,90.234647,42,74
0.016566,0.000496,0.022268,84.326907,42,79
0.007191,0.000095,0.009742,97.87389,42,80
0.008335,0.000118,0.010857,96.438254,42,81
0.011476,0.000221,0.014859,95.053274,42,82
0.019182,0.000569,0.023849,92.689816,42,83
0.001989,0.000006,0.002489,84.114664,42,85
0.013658,0.000336,0.018317,94.703745,42,87
0.01144,0.000191,0.013805,98.057876,42,90
0.011883,0.00024,0.015482,98.599681,42,91
0.014415,0.000315,0.017752,98.262378,42,92
0.015283,0.000331,0.018197,98.738986,42,93
0.013909,0.000306,0.017494,95.97468,42,94
0.013594,0.000292,0.017085,96.691205,42,95
0.018514,0.000951,0.030846,89.116009,42,96
0.012785,0.000254,0.015927,97.928308,42,97
0.021822,0.001343,0.036652,90.550618,42,98
0.054189,0.008617,0.092829,85.143839,43,1
0.011305,0.000203,0.014249,96.185436,43,2
0.013295,0.000439,0.020952,94.564229,43,3
0.016681,0.000639,0.025277,89.896867,43,4
0.010217,0.000246,0.015669,95.662838,43,5
0.001152,0.000002,0.001345,88.535594,43,6
0.011669,0.000413,0.02033,89.378941,43,7
0.009868,0.000135,0.011624,95.718729,43,8
0.004336,0.000033,0.005735,95.45941,43,9
0.005762,0.00005,0.007087,86.119296,43,10
0.006543,0.000077,0.008761,86.098504,43,11
0.001346,0.000003,0.001723,89.224529,43,12
0.013477,0.00025,0.015809,95.368402,43,13
0.014324,0.000445,0.021103,95.38479,43,14
0.026456,0.001469,0.038328,93.550386,43,16
0.005744,0.000055,0.007434,94.616037,43,17
0.039387,0.003265,0.05714,76.716594,43,18
0.002383,0.000009,0.002956,88.426238,43,20
0.005569,0.000059,0.007677,90.752217,43,21
0.003666,0.000029,0.005339,85.35919,43,22
0.000682,0.000001,0.000785,76.329119,43,23
0.00327,0.000043,0.006525,93.38456597,43,25
0.000779,0.000001,0.000934,77.156763,43,26
0.001741,0.000005,0.00229,97.222553,43,28
0.001582,0.000008,0.002885,88.615182,43,31
0.00093,0.000002,0.001292,81.785513,43,32
0.033938,0.004134,0.0643,99.990325,43,33
0.026356,0.001134,0.033678,90.271973,43,38
0.015131,0.000333,0.018251,94.070241,43,40
0.002065,0.000007,0.002692,82.884899,43,42
0.013484,0.000263,0.01622,97.757329,43,46
0.000846,0.000002,0.00129,93.38456597,43,49
0.001015,0.000002,0.001372,91.967266,43,52
0.042782,0.007364,0.085811,99.986817,43,55
0.010886,0.000191,0.013823,82.059842,43,56
0.003419,0.000041,0.006418,90.47514,43,59
0.004273,0.000032,0.005622,95.399851,43,60
0.014042,0.000521,0.022833,91.838849,43,67
0.039792,0.005171,0.071909,99.989608,43,71
0.005149,0.000081,0.008978,83.897065,43,72
0.006802,0.000079,0.008873,93.285083,43,74
0.045604,0.013897,0.117887,84.958154,43,79
0.024599,0.00136,0.036875,92.339154,43,80
0.012095,0.000336,0.018319,89.036748,43,81
0.01225,0.000266,0.016295,90.507204,43,82
0.027115,0.001299,0.036039,93.292418,43,83
0.003521,0.000028,0.00531,92.801549,43,85
0.00329,0.000019,0.004349,86.05778,43,87
0.014276,0.000324,0.017996,90.906586,43,90
0.01823,0.000592,0.024336,96.772564,43,91
0.017728,0.000532,0.023055,93.738709,43,92
0.015744,0.000539,0.023227,91.678381,43,93
0.015525,0.000556,0.023583,93.688371,43,94
0.016936,0.000724,0.026903,88.905326,43,95
0.02939,0.001733,0.041626,91.01681,43,96
0.010391,0.000187,0.013673,96.492264,43,97
0.024541,0.001068,0.032676,91.70197,43,98
0.055384,0.01382,0.117559,99.97874,44,1
0.054084,0.058687,0.242255,99.930392,44,2
0.064071,0.03721,0.192898,99.963936,44,3
0.009542,0.000158,0.012571,94.381932,44,4
0.068319,0.052359,0.22882,99.919268,44,5
0.017992,0.007774,0.088171,99.98177,44,6
0.039465,0.021212,0.145645,99.974202,44,7
0.011818,0.0007,0.026466,36.420932,44,8
0.003997,0.000061,0.007781,99.999766,44,9
0.004872,0.000179,0.013382,99.999296,44,10
0.099025,0.140925,0.375399,99.796262,44,11
0.058813,0.05749,0.23977,99.920009,44,12
0.019856,0.00197,0.04438,99.996453,44,13
0.007126,0.000092,0.009605,90.491175,44,14
0.162192,0.590496,0.768437,99.248219,44,16
0.044204,0.011382,0.106687,99.987198,44,17
0.105827,0.069362,0.263368,99.939706,44,18
0.095025,0.084582,0.29083,99.897147,44,20
0.017868,0.004832,0.069512,99.988356,44,21
0.388953,0.634299,0.796429,99.529176,44,22
0.10048,0.157911,0.39738,99.855424,44,23
0.101098,0.045184,0.212566,93.38456597,44,24
0.026956,0.018315,0.135332,99.958284,44,25
0.277608,0.413138,0.642758,99.70108,44,26
0.056273,0.023057,0.151847,99.976659,44,27
0.096794,0.182326,0.426996,99.797023,44,28
0.019169,0.003822,0.061825,99.9935,44,31
0.151533,0.791398,0.889605,98.307855,44,32
0.492778,0.596312,0.772213,99.705873,44,33
0.040412,0.005378,0.073335,99.990574,44,38
0.129634,0.385614,0.620978,99.327322,44,40
0.011753,0.002467,0.049674,99.988388,44,42
0.299972,0.132719,0.364306,99.930362,44,44
0.04417,0.020595,0.14351,99.972561,44,46
0.289581,0.329834,0.574312,99.847221,44,49
0.004305,0.000461,0.021465,93.38456597,44,52
0.133974,0.059908,0.244761,99.976928,44,55
0.03932,0.006136,0.078334,99.989805,44,56
0.002112,0.000007,0.00273,91.648896,44,59
0.068086,0.144644,0.38032,99.559992,44,60
0.017116,0.001296,0.036005,99.996963,44,67
0.042381,0.026113,0.161596,99.973271,44,72
0.043648,0.030227,0.17386,99.960846,44,74
0.037592,0.010712,0.103499,99.991099,44,79
0.011923,0.000215,0.014672,91.930755,44,80
0.084935,0.169069,0.41118,99.598638,44,81
0.049829,0.032602,0.18056,99.932465,44,82
0.007561,0.0001,0.010002,92.0033,44,83
0.006724,0.000338,0.018393,99.998214,44,85
0.09041,0.205434,0.453248,99.696962,44,87
0.026259,0.005674,0.075325,99.992786,44,90
0.02899,0.005853,0.076506,99.992293,44,91
0.046837,0.015143,0.123058,99.986173,44,92
0.040766,0.010613,0.103021,99.986181,44,93
0.034799,0.017197,0.131137,99.966063,44,94
0.08431,0.093818,0.306297,99.888862,44,95
0.026994,0.004109,0.064104,99.994507,44,96
0.016016,0.000817,0.028579,99.998769,44,97
0.144363,0.225669,0.475047,99.803546,44,98
0.047223,0.004519,0.067222,92.334234,45,1
0.02444,0.002088,0.045695,85.512773,45,2
0.033537,0.003856,0.062097,96.138366,45,3
0.014748,0.000415,0.020364,86.234522,45,4
0.050572,0.006699,0.081848,95.55819,45,5
0.032661,0.003738,0.061137,95.139529,45,6
0.052919,0.005352,0.073159,97.677101,45,7
0.015273,0.000661,0.025705,77.718354,45,8
0.031261,0.002541,0.050411,95.599489,45,9
0.021077,0.000571,0.023896,92.278649,45,10
0.046026,0.00458,0.067676,95.548012,45,11
0.014762,0.000357,0.018888,93.614335,45,12
0.013054,0.000248,0.015732,91.581005,45,13
0.019153,0.000652,0.025529,98.248838,45,14
0.051468,0.00549,0.074096,98.594221,45,16
0.022367,0.000828,0.028768,95.55168,45,17
0.077351,0.015815,0.125758,96.456992,45,18
0.012077,0.000224,0.014968,85.951368,45,19
0.017909,0.000512,0.02262,94.896324,45,20
0.01477,0.00047,0.021675,91.631615,45,21
0.024458,0.001154,0.03397,92.93791,45,22
0.032257,0.002786,0.052787,95.751926,45,23
0.038011,0.003642,0.06035,91.85658,45,24
0.022473,0.000726,0.026937,88.718814,45,25
0.020759,0.00072,0.026824,97.156428,45,26
0.009447,0.000152,0.012333,95.987408,45,27
0.00575,0.000064,0.007972,97.458986,45,28
0.029604,0.002566,0.050654,94.286717,45,29
0.015755,0.000424,0.020584,93.454585,45,30
0.015182,0.000447,0.021137,90.374454,45,31
0.039411,0.005171,0.07191,94.861891,45,32
0.025362,0.000986,0.031393,94.42176,45,33
0.028112,0.001217,0.034887,95.248955,45,34
0.02393,0.000853,0.029215,94.01842,45,35
0.026372,0.00137,0.037008,96.507509,45,36
0.022346,0.000808,0.028429,87.354357,45,38
0.000605,0.000001,0.000846,80.676123,45,39
0.012669,0.000301,0.017336,93.737526,45,40
0.036848,0.003919,0.0626,91.669976,45,41
0.017462,0.000617,0.024836,86.974523,45,42
0.011512,0.000219,0.014799,93.800098,45,44
0.000263,0,0.000316,97.287686,45,45
0.023074,0.002211,0.047018,93.436019,45,46
0.010059,0.000164,0.01279,93.38456597,45,47
0.001233,0.000002,0.001581,95.478197,45,49
0.013921,0.000369,0.019198,87.11105,45,52
0.001676,0.000006,0.002383,92.387072,45,54
0.042746,0.003338,0.057779,96.883984,45,55
0.033998,0.002921,0.054046,98.50592,45,56
0.046459,0.004254,0.065225,83.789867,45,58
0.018263,0.003025,0.055,93.231915,45,59
0.00437,0.000047,0.006835,89.486926,45,60
0.030037,0.002234,0.04727,94.175972,45,67
0.026259,0.001102,0.033194,91.864698,45,71
0.076183,0.013793,0.117445,89.039967,45,72
0.030172,0.001467,0.038301,87.001706,45,74
0.016578,0.000537,0.023176,83.497877,45,79
0.005218,0.000065,0.008061,98.984485,45,80
0.016736,0.00087,0.029496,76.918181,45,81
0.042863,0.008061,0.089782,89.749592,45,82
0.008887,0.000139,0.011795,93.996197,45,83
0.01793,0.000699,0.026445,94.088837,45,85
0.027001,0.001324,0.036381,91.958173,45,87
0.011399,0.000215,0.014663,92.961025,45,90
0.013683,0.00032,0.017893,93.70862,45,91
0.018693,0.000826,0.028748,86.526546,45,92
0.020386,0.000763,0.027615,95.286439,45,93
0.031115,0.002326,0.048233,95.981317,45,94
0.015259,0.000383,0.019583,94.827269,45,95
0.012325,0.000248,0.015763,92.353415,45,97
0.007372,0.000079,0.008877,97.835904,45,98
